transaction_id,sender_account,receiver_account,transaction_type,timestamp,amount,hour_of_day,tx_count_7d,kyc_verified,label
6991cd26-3982-478b-8b4f-7611f10814f0,ACC29874,ACC67228,transfer,2026-07-03T08:44:22,15883.04,8,1,1,0
4d009e35-9a3d-48fa-9057-bd8029e095cd,ACC32631,ACC72444,payment,2026-07-23T13:45:14,9440.81,9,13,1,0
ba0c2b6b-b0d2-45d1-93d7-05171be84b11,ACC89538,ACC72014,deposit,2026-01-06T22:56:30,2747.49,8,10,1,0
1bc76e20-489a-4a05-8f6f-57cdec4b06f3,ACC76912,ACC24255,payment,2026-10-16T03:02:04,4731.87,13,11,1,0
15b3639c-2e30-4ab2-85d0-501ddf6974dd,ACC92911,ACC47996,transfer,2026-12-22T20:46:11,25143.63,10,10,1,0
ed76c80f-6729-4e8a-a513-67d85b3dded3,ACC19664,ACC76635,transfer,2026-03-06T21:33:55,74386.32,11,5,1,0
779486cd-49f5-43d0-926b-cb42dd421d83,ACC25065,ACC95470,payment,2026-12-18T09:22:57,125666.78,21,2,0,1
2500dc15-f2a5-4c53-ad52-808e6bf356b7,ACC73908,ACC35654,payment,2026-02-03T08:43:50,48149.6,10,3,1,0
6533ef46-ef98-4b52-9509-d23368fa49d2,ACC63294,ACC59777,transfer,2026-07-26T04:10:14,27171.23,6,3,1,0
23a8d0e8-f19f-4b37-b373-a67426ffc8ee,ACC66078,ACC23421,withdrawal,2026-12-18T09:39:37,1591.61,10,2,1,0
dd41aa98-c063-44e9-83b8-9652caf51408,ACC34575,ACC51401,withdrawal,2026-12-10T22:54:11,70503.07,9,12,1,0
6c53e0be-1c49-41b2-a626-5505b55e97c5,ACC60805,ACC91551,payment,2026-08-27T13:18:30,39689.5,11,9,1,0
47e1f76d-4d7b-494a-941f-31a0caf50147,ACC89239,ACC28642,transfer,2026-06-07T21:54:08,44951.16,20,3,1,0
9115f7ac-15bf-426a-9e43-1dcb5921abff,ACC64235,ACC68565,payment,2026-09-02T10:04:49,17958.2,17,12,1,0
2ebf5f06-3f4f-4886-96b5-d5167d0d048a,ACC34064,ACC59581,transfer,2026-07-17T23:24:28,9849.21,7,54,1,1
7b7f240a-e980-4aec-ae2d-905ab5cc634b,ACC76198,ACC34940,transfer,2026-09-30T15:20:49,14553.02,6,12,1,0
a37daae9-4912-4156-9628-7d5caa0a1a2f,ACC80233,ACC61542,deposit,2026-07-19T22:57:44,260.44,12,14,1,0
d462287e-270a-41da-adf0-df9f66041031,ACC53610,ACC67520,payment,2026-01-29T12:02:50,18827.91,16,5,1,0
4f2540f8-e043-46dd-83ef-ea3f8e1056e4,ACC13333,ACC50002,payment,2026-05-17T18:27:26,9545.14,10,4,1,0
632cc043-07fa-4d9d-b62e-608ede799d60,ACC28477,ACC56533,payment,2026-07-22T14:40:52,27.19,20,13,1,0
91598b55-4eef-431e-a377-a354d41e9a87,ACC29359,ACC18698,withdrawal,2026-03-10T18:07:48,10317.66,19,14,1,0
d8c19c1c-dd40-4fc0-9f66-eeb764163845,ACC58171,ACC31658,transfer,2026-04-11T21:47:29,35585.0,21,11,1,0
eb3bd1b0-454d-4d2f-aabf-0cac4c091313,ACC92678,ACC63494,withdrawal,2026-09-10T22:34:14,36262.65,7,13,1,0
fa316be0-2f37-4460-b600-c78a1a7c6ce7,ACC65597,ACC17443,withdrawal,2026-07-08T07:31:25,169808.21,20,4,0,1
7d57ab8f-3961-4a43-89a8-a7741d2f8fe6,ACC40932,ACC11908,payment,2026-05-31T12:40:08,1820327.54,1,4,1,1
ed7f1ac5-791a-4e81-bfe7-84a3673f80a2,ACC36957,ACC46895,transfer,2026-12-26T17:50:13,989000.21,13,5,1,1
71ca9379-ecf0-457f-977e-25837447aba9,ACC36015,ACC76404,transfer,2026-04-16T07:40:17,27291.03,20,4,1,0
858480b4-a8a8-4a0d-85c1-7813a6f74966,ACC25169,ACC35968,payment,2026-11-13T04:40:40,25239.04,16,2,1,0
5b4f5240-24ce-4cba-b1d4-16bbaa5651dc,ACC90589,ACC67645,withdrawal,2026-04-22T03:32:16,15549.43,7,10,1,0
b3dc7cc0-f04f-4b0e-bea4-780648df8c9d,ACC93098,ACC30239,transfer,2026-12-26T11:21:15,11279.69,6,10,1,0
39e3114f-e972-4f59-be05-d3bc4fa3801e,ACC15149,ACC51992,transfer,2026-11-06T04:00:41,761454.56,3,4,1,1
f041f556-86b4-4cfd-9996-03c440cd07cd,ACC38750,ACC27310,deposit,2026-11-10T22:41:17,648721.82,2,1,1,1
b7bb2c7c-1a7e-4b29-8589-3aa9d45b0091,ACC48349,ACC31952,transfer,2026-01-26T07:49:15,40014.58,15,11,1,0
da34ff64-046b-4bdb-9f27-ddfbb56bdb38,ACC98112,ACC93597,payment,2026-10-12T11:51:17,13853.39,6,9,1,0
ddb1e9fc-1bd6-4645-827a-e08c14e758ef,ACC10594,ACC24393,transfer,2026-08-04T03:24:35,98877.66,7,2,1,0
4e16f4fe-9d56-4f83-8ff9-1ba575814a3d,ACC34009,ACC10094,deposit,2026-05-30T22:51:22,29117.52,9,12,1,0
ab18162c-d121-466b-9562-37e73925ef06,ACC18486,ACC93063,transfer,2026-06-18T05:26:35,24823.24,12,13,1,0
ef0b9282-64aa-41a3-9f42-fb628673ba10,ACC11320,ACC99043,transfer,2026-11-20T05:23:13,1175732.66,6,9,1,1
245f8600-4c08-4c75-ac98-aa07759fef1e,ACC26746,ACC38514,payment,2026-12-07T02:14:20,71141.88,9,5,1,0
ea1f4481-d197-4664-a2b1-62c846f18075,ACC31159,ACC99788,payment,2026-11-20T04:59:59,97085.73,7,0,1,0
8b326d37-12a9-4d60-8d0d-211db8b2c131,ACC19461,ACC30927,transfer,2026-02-06T21:50:04,14670.93,19,7,1,0
730138fd-932b-44e4-974a-d061dc0b8a3d,ACC17532,ACC45416,payment,2026-03-20T17:28:09,632.2,10,3,1,0
1f4d0b72-2ed0-40ef-a756-2cec573dd747,ACC79187,ACC20431,transfer,2026-09-27T11:33:12,6785.34,17,8,1,0
9e7ea6c9-084c-4963-af2d-e186aee4ef43,ACC69486,ACC75552,payment,2026-11-29T22:09:15,12838.66,9,2,1,0
8fa63f34-1ceb-4a17-89cf-fce210202ed5,ACC14942,ACC57419,payment,2026-09-05T12:16:06,21396.73,6,14,1,0
53b06f70-fb46-44b1-97b0-3d626db5d656,ACC98078,ACC83844,payment,2026-12-17T03:34:33,12808.28,18,3,1,0
5575eacd-6e1f-4a2f-92ef-e22601f9da72,ACC46660,ACC99244,transfer,2026-06-27T20:47:42,19798.13,18,2,1,0
5637eb4f-bf83-4ee0-b6a5-658aaae4857e,ACC62813,ACC84005,deposit,2026-12-29T19:59:14,19606.05,21,9,1,0
6632137b-ca1b-41a9-aa67-a1ea8c212493,ACC39945,ACC27384,payment,2026-10-06T10:54:01,11213.92,18,3,1,0
c5a442b9-fbb2-4dd2-9d85-c98b2a7a7d21,ACC45650,ACC43766,withdrawal,2026-10-12T22:36:48,30836.89,21,14,1,0
a0e29a50-0bd1-4dde-bf33-f07e84de63d7,ACC63952,ACC68065,payment,2026-08-20T10:55:55,29277.08,17,9,1,0
cae2840f-537b-4ba6-9ed0-3b427ddd8d4d,ACC50455,ACC85692,transfer,2026-08-12T18:53:41,17649.31,9,7,1,0
70020648-79eb-4f42-8bc8-3330889ef3de,ACC19496,ACC98867,transfer,2026-07-05T14:11:00,23720.39,10,2,1,0
2ef742c1-0e62-4042-8b87-53d3e79118d6,ACC85033,ACC89030,payment,2026-02-14T19:13:47,20799.47,7,14,1,0
79f603e4-b4d0-4197-825c-c04d3928e8f3,ACC30551,ACC78206,transfer,2026-04-15T18:28:57,88835.58,15,3,0,1
568bd09c-804c-4332-9c0f-3942da00a21e,ACC37115,ACC36038,transfer,2026-03-26T13:57:30,2276.4,12,11,1,0
d28a697e-0234-4946-93db-b44db47d2fa4,ACC40498,ACC80393,payment,2026-02-21T21:13:34,978906.88,4,3,1,1
10f1c196-090f-4910-833c-76942ff2922b,ACC50430,ACC78659,transfer,2026-10-19T23:39:28,9673.99,20,0,1,0
1ea16e5e-041f-4827-9b3f-b4afbd4630a0,ACC14799,ACC70558,transfer,2026-01-16T14:39:08,40950.68,18,3,1,0
5bc8e288-99f5-420c-8c0d-e2bd3f4d8a7a,ACC15316,ACC48130,transfer,2026-09-16T20:34:05,44452.26,19,8,1,0
e950042b-e223-49de-9f1a-56fd38b71e90,ACC76775,ACC16566,transfer,2026-03-28T07:32:24,823111.22,12,2,1,1
b1e21e44-ec70-49e3-b330-f0152c2ad17e,ACC40161,ACC14383,transfer,2026-01-16T17:07:41,779671.27,23,5,1,1
6fa2035e-d3fa-4f59-b974-789b2f667069,ACC25819,ACC11528,payment,2026-02-14T16:00:31,17561.89,20,10,1,0
28ad78a0-4282-4f37-bb61-ae84c05e180e,ACC44889,ACC55678,transfer,2026-03-15T03:24:59,7263.56,8,13,1,0
ffe96c57-fb9d-4ccc-9946-2cac48053038,ACC30943,ACC48785,payment,2026-02-19T16:09:26,8874.16,17,14,1,0
5c41fa87-3540-453c-9ae8-2cd28a4a49cb,ACC21002,ACC46153,payment,2026-10-28T05:50:35,29127.93,18,13,1,0
bf9eae4e-8569-4b4e-8be4-b6214c493d86,ACC33528,ACC39402,transfer,2026-05-25T15:49:33,9260.99,6,2,1,0
1958f34a-62d5-4621-bfeb-b815aed45b36,ACC43368,ACC62185,transfer,2026-12-16T19:20:28,3150.33,17,8,1,0
37142e74-371f-4261-a246-3f497d4a7270,ACC80333,ACC78843,payment,2026-02-06T15:36:11,54096.53,12,6,1,0
e03e386c-6941-43c0-84d2-02bd879a30fd,ACC52002,ACC97187,transfer,2026-10-10T20:43:34,2818.56,20,6,1,0
f600354d-32ff-4803-809a-d25630833f0e,ACC28316,ACC18699,payment,2026-11-08T22:32:33,400.53,17,13,1,0
909a573d-ca0c-4e3c-b0f4-f8d9daf64939,ACC96732,ACC66416,payment,2026-04-27T04:03:11,38278.93,9,30,1,1
da299598-6425-4060-88bc-b7b1345e7657,ACC78787,ACC32289,deposit,2026-06-30T20:26:30,7679.17,16,1,1,0
aa1ea751-3c9e-4108-a7b6-b0afdcc1f238,ACC36558,ACC53188,payment,2026-10-01T20:18:03,52785.32,14,7,1,0
7d9f4b42-55c0-43de-b73f-c746e5b79a3d,ACC62158,ACC38570,payment,2026-11-01T00:37:18,976.51,10,5,1,0
16ecff32-557c-471d-a4b7-9eab34b9970b,ACC78582,ACC71743,withdrawal,2026-11-01T03:43:44,35108.55,6,6,1,0
72f38f89-c5fa-435e-9208-e120949c4b70,ACC35909,ACC54158,transfer,2026-03-07T08:03:44,726116.02,2,1,1,1
3e08fa8a-198d-4c08-8c5e-621d0bedecdf,ACC84319,ACC21170,transfer,2026-06-04T14:59:16,40048.47,15,13,1,0
b8c9c762-25cf-4da5-a257-fd208cfb1824,ACC89314,ACC55959,withdrawal,2026-09-11T04:51:47,12117.37,12,13,1,0
421c3c43-b024-45a0-84fa-a5bf22ea0f07,ACC67072,ACC62499,payment,2026-04-18T04:23:43,21624.29,21,13,1,0
08f928c5-efd9-429d-81f3-ab39dcf4d940,ACC32380,ACC37280,payment,2026-10-02T06:58:02,35579.35,16,9,1,0
01e62a3f-f8b2-4916-8d44-cdd499bc629a,ACC62092,ACC53152,transfer,2026-12-16T07:22:45,131540.14,20,12,1,0
32cbfad6-d8e0-4870-ab12-59caeb298241,ACC88108,ACC22279,transfer,2026-03-11T22:38:45,4408.66,13,6,1,0
652cca1f-716f-4a1b-8d83-4300d9d07b5d,ACC20663,ACC26120,transfer,2026-04-10T15:51:37,60064.92,12,4,1,0
6b42024a-95a4-4708-9005-ee91286d5a03,ACC49726,ACC85751,deposit,2026-01-22T06:22:57,15488.43,7,13,1,0
f9e822ec-1deb-4c3a-8426-90ab9a513269,ACC87661,ACC30998,payment,2026-02-15T17:12:24,918729.92,5,7,1,1
d9de0641-b6f5-47cb-a01a-9946ad2c0d0d,ACC48734,ACC72072,deposit,2026-10-23T18:19:14,9430.74,20,7,1,0
7eb71f48-834a-44a1-bc8a-6f113c180e8e,ACC10366,ACC58415,deposit,2026-06-29T14:17:12,20772.28,16,5,1,0
e7aadaec-7b4a-40e2-b66c-c18991023c66,ACC74600,ACC91439,deposit,2026-02-01T23:23:26,31808.52,19,46,1,1
b880066a-0d31-4d86-ac2e-39bcaf49e69d,ACC34723,ACC22943,transfer,2026-12-23T07:43:24,4197.57,6,14,1,0
5d21f8e8-1acc-4df5-949c-51511bf72131,ACC73969,ACC38368,transfer,2026-06-18T11:03:12,3163.78,14,6,1,0
4730447d-2673-46d2-aef6-7fe014e19f5a,ACC71779,ACC46672,payment,2026-10-17T20:23:14,1662.14,14,0,1,0
022c316c-37de-41d8-acf6-596c15dca28b,ACC83356,ACC59282,transfer,2026-09-20T10:23:42,28577.63,17,9,1,0
ce3c332d-760a-4d96-a183-932c6a214aa1,ACC72898,ACC25634,payment,2026-08-02T14:36:55,349800.31,16,4,0,1
0b03d623-3040-468a-86cb-bf567c59ec33,ACC59892,ACC84031,payment,2026-10-01T11:58:26,135010.94,19,1,0,1
85f32ac3-fa5e-40ad-b1bc-c2e5f79abcca,ACC14965,ACC69478,transfer,2026-08-10T12:41:48,48562.18,12,7,1,0
77566537-0a9f-4236-aa00-7f6ea3554a76,ACC16360,ACC63968,withdrawal,2026-01-07T12:26:47,18240.46,18,14,1,0
f597ca4b-e008-43b7-95ab-e8a8013311b3,ACC86757,ACC34395,transfer,2026-05-05T20:51:19,10164.54,18,13,1,0
66394e21-509a-40ea-a9c8-3ca7722b67a8,ACC99716,ACC16613,deposit,2026-04-03T10:15:45,44628.4,9,5,1,0
ecfb07d6-fa45-46de-9919-84c6719bd5e3,ACC34883,ACC71340,payment,2026-03-07T11:26:04,9267.85,9,10,1,0
d9a29194-8985-4a7b-b612-7a37179c38b5,ACC60775,ACC41147,withdrawal,2026-08-28T23:48:52,2495.14,7,14,1,0
0f1e793e-753a-4bbf-ba00-bc5033b946b4,ACC30099,ACC79810,transfer,2026-12-30T01:05:08,15771.68,14,11,1,0
48a1d7cc-a5d5-4393-8ccf-95234b2714d1,ACC67114,ACC50711,transfer,2026-03-02T22:05:02,37260.46,9,6,1,0
3cafe5b6-6b70-46ad-8f1c-d08a410c0a5b,ACC60300,ACC13086,deposit,2026-01-13T21:47:06,987716.83,21,4,1,1
df586d70-a575-4d38-ae14-2a7f49534e10,ACC76470,ACC96916,payment,2026-12-12T02:39:56,973961.6,4,7,1,1
84ea4721-deb1-48de-9117-4387065875b5,ACC11010,ACC29861,withdrawal,2026-06-03T17:47:08,5746.02,12,10,1,0
4429b647-b21d-410b-8aa9-175c81b123a6,ACC25489,ACC69789,transfer,2026-12-04T15:52:28,17840.82,19,11,0,0
6dd26073-3367-4f94-b87f-dc8bb81452ee,ACC75994,ACC26066,transfer,2026-06-10T23:00:43,52358.35,21,10,1,0
c4db80da-ce40-4af1-bdea-19c9be385fa8,ACC85842,ACC12589,payment,2026-07-13T06:33:31,46512.57,16,13,1,0
6e7c27e7-d4b2-43fd-9759-adb43f590cd2,ACC79535,ACC96570,transfer,2026-09-16T09:52:46,18515.57,19,9,1,0
94e64d72-7385-4ac5-9c0f-5a021c9eeaca,ACC41533,ACC82502,transfer,2026-12-19T03:25:26,76071.32,10,2,1,0
5eb9620c-ecde-4694-8b6a-d923d37b9197,ACC79192,ACC97154,deposit,2026-06-20T11:02:17,25330.89,11,1,1,0
3a03ed34-5f9d-446a-bf1f-e8c3042acfe1,ACC52837,ACC84354,transfer,2026-09-22T02:22:11,27114.01,13,8,1,0
dab80c97-3c13-4ef8-aa15-d87190bb8953,ACC60665,ACC51862,payment,2026-01-24T01:34:27,20878.48,15,4,1,0
e87237f4-913a-40c2-bad4-714713d11932,ACC89624,ACC28405,transfer,2026-08-22T22:34:17,10588.48,16,9,1,0
e1b90121-8441-4bf8-85db-bc8cb66de51b,ACC79081,ACC34798,transfer,2026-01-18T17:00:13,8980.5,17,1,1,0
c059d248-75ae-4a87-8f5e-a291ea54bbc4,ACC47204,ACC52240,deposit,2026-02-23T14:35:38,56484.12,7,12,1,0
48b067c5-9183-4f7d-b3d8-e76aba3af5d0,ACC11607,ACC12953,payment,2026-05-03T19:53:10,22594.75,8,6,1,0
890774ce-8882-429f-b107-841bf40eb827,ACC85874,ACC24323,transfer,2026-03-24T20:23:55,24967.67,14,9,1,0
98e636e9-7eaa-49af-aa15-437953ed7104,ACC36234,ACC88885,transfer,2026-11-14T09:44:00,2658.53,15,9,1,0
19d63e6c-0e05-41a5-99be-a871bff88646,ACC70985,ACC27044,transfer,2026-05-11T04:24:57,37710.21,14,5,1,0
1883bfd6-08cc-4a54-a818-46da919eecbf,ACC68900,ACC25494,transfer,2026-09-03T07:08:27,967706.14,9,6,1,1
5292331e-950e-42f9-81dd-c85f8bd66003,ACC97409,ACC47664,deposit,2026-09-27T11:45:35,49305.97,10,3,1,0
7e48372b-01ce-4ed9-b7f9-7a98fe1b6340,ACC90869,ACC40129,transfer,2026-02-25T23:47:40,28574.9,8,9,1,0
4f8128b0-7f1f-401f-bd81-2fab4f1b92ec,ACC37190,ACC82832,transfer,2026-03-26T21:50:52,1886.47,8,0,1,0
e58d393c-b313-4720-87f7-99a960f4df1f,ACC62342,ACC47555,transfer,2026-05-13T06:56:57,1370.12,18,11,1,0
a77ccc93-8072-41cc-90e9-6461cbaace6b,ACC40535,ACC99023,withdrawal,2026-05-08T12:25:42,39315.8,18,4,1,0
7a88964a-0fbb-438a-aa05-c0e65c6f78d9,ACC76640,ACC93190,withdrawal,2026-05-17T01:31:50,23985.55,19,9,1,0
7d0026d0-496c-448a-8c65-a7a33576dc4e,ACC12802,ACC34119,payment,2026-03-02T13:49:57,2677.79,14,5,1,0
0f0d9605-d4f6-42ea-816f-a918e62ba0f0,ACC52949,ACC44129,transfer,2026-07-03T02:16:47,2148.56,6,8,1,0
6f9b863f-d797-4ae6-b256-f68e22d8e3d0,ACC31387,ACC25324,deposit,2026-04-10T20:53:24,86534.69,19,13,1,0
e2efddfa-1f90-4d72-935d-631742099fdd,ACC32032,ACC83537,deposit,2026-03-15T06:35:15,65523.27,9,12,1,0
05eff16b-11a1-430a-8452-e864f5dd91ac,ACC16661,ACC87952,transfer,2026-08-20T02:00:00,19146.91,21,0,1,0
9efdb7ec-1e48-4a70-8eaa-203db2ee7c5f,ACC16109,ACC69757,deposit,2026-08-05T11:16:52,14352.03,9,3,1,0
d475c85a-e1ff-4115-989e-313f025c9653,ACC42046,ACC80977,payment,2026-10-05T21:25:25,80938.8,20,10,1,0
ee0e4df8-87e2-4ac7-abc7-5fe421ebe758,ACC95517,ACC12118,payment,2026-03-16T23:22:47,114800.14,9,3,1,0
7b21e488-f0e1-4d51-8b3d-6c56c63bbe95,ACC70582,ACC32787,payment,2026-09-19T21:45:34,12946.04,18,4,1,0
99ac8c72-5732-4120-973c-32e21c1aa797,ACC88313,ACC51538,deposit,2026-01-15T16:26:17,77176.8,10,7,1,0
8a0d5599-dba5-4c30-9f0d-9b857f4bdce9,ACC93470,ACC30910,payment,2026-12-20T19:40:31,31794.15,13,5,1,0
c975186b-5e83-416c-baad-b45f369ce20f,ACC36141,ACC33908,transfer,2026-03-08T22:09:04,56105.0,13,14,1,0
0371afc7-77b6-4389-8d74-90953d3b089a,ACC61030,ACC77807,transfer,2026-11-16T18:22:17,1257.56,6,3,1,0
8c4ab316-9802-4071-ae6c-9c001f6191eb,ACC71109,ACC60528,transfer,2026-12-14T00:55:38,5579.1,18,8,1,0
b133a2c1-b292-45ce-b6a7-2ee9ea53cf5b,ACC58086,ACC76770,deposit,2026-09-12T17:55:32,39010.04,14,11,1,0
e532c912-f002-4078-8290-1588b40c1de8,ACC79770,ACC36720,transfer,2026-02-26T09:33:06,12504.47,11,9,1,0
da6482bb-25f2-4f3e-8266-496079c135d1,ACC68073,ACC82925,transfer,2026-05-07T08:07:59,44384.85,14,8,1,0
5d9c529a-e086-4e21-bf31-9c3fdc9967f2,ACC42743,ACC25636,withdrawal,2026-12-07T03:48:47,34750.37,19,3,1,0
e616e5d2-d098-4acc-a28c-959288c5f63a,ACC80496,ACC43556,deposit,2026-02-08T01:41:56,16812.1,13,7,1,0
9588f63a-9dfd-4efc-94f5-bfefa3f261cf,ACC23440,ACC54864,transfer,2026-05-28T15:07:00,70635.85,14,9,1,0
d4a6b455-f298-4257-8887-422d82b8ab16,ACC48079,ACC54220,payment,2026-12-26T16:04:13,34038.76,8,6,1,0
850ee623-4afc-4180-b63a-4ec505d85da4,ACC18177,ACC56115,transfer,2026-08-31T09:04:18,96865.97,17,2,1,0
9730e36d-26ae-48a2-b563-c8bd0bb7f21b,ACC22835,ACC27533,deposit,2026-03-23T16:50:47,2561948.8,12,5,1,1
fa2f8d9c-6233-45e0-baf4-2d576a4cc750,ACC77519,ACC24629,withdrawal,2026-06-14T00:22:57,26374.46,12,1,1,0
03ee7e59-1f6d-48dd-b0c5-716deb460c48,ACC82436,ACC79336,transfer,2026-08-28T14:14:43,5006.97,11,4,1,0
aeec6ed6-49b5-4b8f-a11f-ac3f0e084edd,ACC40486,ACC88604,transfer,2026-01-16T08:25:27,159530.3,12,7,1,0
b1ac9a56-b80d-4325-a78e-4980db470dde,ACC72286,ACC96437,transfer,2026-07-08T17:31:58,1937159.61,17,3,1,1
ac9155c4-bcdd-4aea-82bb-076f64c3289c,ACC19820,ACC42750,deposit,2026-05-03T23:30:21,14144.53,15,5,1,0
ec39b6d8-3345-47ed-8792-3d739bb77a98,ACC89622,ACC46171,payment,2026-06-02T17:40:18,12809.79,16,14,1,0
82a751ce-f971-4951-af8c-359c4b3b108a,ACC74967,ACC71134,withdrawal,2026-01-22T17:15:01,584612.24,1,3,1,1
da4b6c8d-a4a8-4851-98ed-bcb4b672251c,ACC62249,ACC62664,payment,2026-05-10T18:55:19,2466.9,13,6,1,0
3f5583a7-a524-43f7-8c4d-fe6212c93b27,ACC75875,ACC42920,payment,2026-04-21T11:42:42,9134.19,10,14,1,0
27dd8ab1-d1db-4db3-9cc6-2d591cdb00de,ACC76909,ACC82618,deposit,2026-10-28T18:41:23,7882.64,16,4,1,0
551d0043-8083-4766-bbc9-b896f6918712,ACC40346,ACC33412,transfer,2026-03-26T22:54:03,10452.73,19,2,1,0
231a0286-fdbf-41f3-adbe-240f61691c7d,ACC98675,ACC27388,payment,2026-10-14T22:29:20,5237.71,9,4,1,0
301d7eab-74c4-483f-96b5-f6691e88d64f,ACC82009,ACC98271,transfer,2026-08-16T20:44:52,47328.91,9,3,1,0
f48bc02d-73f5-4ac2-b06b-8da2884c2257,ACC38602,ACC27540,payment,2026-10-15T05:29:25,16012.67,18,44,1,1
bbdecba8-02a6-4751-967c-065aa2a9183b,ACC50670,ACC77603,payment,2026-07-20T20:50:19,18928.98,16,4,1,0
4588ae4e-efcc-4415-b909-5667d70519f6,ACC43290,ACC68906,payment,2026-10-17T05:22:52,38345.02,19,3,1,0
396f9183-1741-441d-b048-34db86477e08,ACC21957,ACC82644,deposit,2026-07-25T13:56:58,2905.59,8,14,1,0
e3f58ed1-96dc-4853-ae81-3c71a8ed94cc,ACC85532,ACC76714,payment,2026-06-03T20:50:36,344685.62,11,3,0,1
8f0b6f35-a4b2-4559-9d59-73bca9fa05d5,ACC98306,ACC13975,payment,2026-09-26T10:28:07,12393.33,20,9,1,0
aaf04970-56bd-4197-b92c-498667ca7717,ACC37729,ACC55167,transfer,2026-03-21T22:55:59,15765.95,8,5,1,0
08dadfc5-97fd-48e5-a410-8bdf0414ce54,ACC12056,ACC39328,payment,2026-10-03T13:21:51,4784.53,19,7,1,0
4fd1ff26-f778-4b63-94a1-e64b792a197e,ACC38155,ACC28288,payment,2026-09-03T00:51:20,24884.82,17,5,1,0
159838a7-dba2-4a63-9555-5a4399bdfb92,ACC49095,ACC69618,transfer,2026-02-05T21:08:21,21398.28,11,2,1,0
cf1517a5-7bee-4e54-a07e-909855616be5,ACC90746,ACC99695,transfer,2026-08-16T10:43:36,31995.22,18,7,1,0
b6c18c24-e9ab-427d-9d01-9e664efe1c90,ACC97208,ACC43193,deposit,2026-07-15T07:31:13,13234.96,13,1,1,0
4b0f029f-a6df-454b-8682-4f87cf035d97,ACC31951,ACC36521,transfer,2026-11-09T22:55:52,8585.17,8,11,1,0
764a3535-c02d-4e29-9eca-3b440c918c03,ACC18172,ACC37358,payment,2026-11-04T01:50:02,27633.38,21,10,1,0
65f1d843-f2ae-4aa8-b217-2579a68a946e,ACC97507,ACC77525,withdrawal,2026-01-29T09:55:16,23092.18,20,5,1,0
c4b0d7b5-4f50-4d8f-b2b2-da2925e50880,ACC65037,ACC68914,transfer,2026-04-20T07:20:52,32624.51,21,14,1,0
4bec0bbb-232d-414a-a9c2-a4c89093fc98,ACC17660,ACC36245,payment,2026-03-09T21:31:58,28702.17,17,11,1,0
e635f6ab-c332-4e9a-8032-72fd8e668cd3,ACC49913,ACC55819,withdrawal,2026-02-03T03:08:14,45189.46,15,11,1,0
67702aa6-5e5c-4046-bd2d-a1124532528e,ACC99848,ACC33055,transfer,2026-05-16T00:09:17,33945.26,8,7,0,0
2f97e33d-36e5-4ba3-9fa8-e265740ee96c,ACC80207,ACC34133,transfer,2026-07-21T14:30:28,2556986.2,16,9,1,1
8ec44629-c766-43a9-84cb-95a705987691,ACC41676,ACC97592,transfer,2026-08-28T08:56:30,41710.2,7,0,1,0
4f68a4cd-0531-4368-aa1d-01f8e2f57a83,ACC51495,ACC70886,payment,2026-04-15T18:01:59,33120.58,10,2,1,0
e4306a87-660f-4a6e-9345-7380d110d823,ACC93866,ACC71271,transfer,2026-10-16T16:16:45,2393.75,19,6,1,0
1898a28e-0948-48ce-b52d-b3b09dc69a97,ACC47760,ACC89182,transfer,2026-04-21T00:51:34,39872.33,10,34,1,1
c29210de-ebe6-461e-9278-91e43828232d,ACC25993,ACC24620,transfer,2026-12-26T00:28:35,13612.56,10,11,1,0
4dc5b3f1-6253-4ca6-bd00-dc3f2f88d584,ACC93794,ACC35099,transfer,2026-05-15T16:33:42,23624.04,18,5,1,0
5d09a386-fe2b-429d-a5eb-384807aa8d13,ACC25210,ACC84225,transfer,2026-08-22T04:29:22,3918.26,11,14,1,0
8a54e3d1-79c5-4fea-88ae-6aed958bd3be,ACC39379,ACC47780,payment,2026-01-17T18:13:58,11127.16,11,12,1,0
cc5f4a7a-9e16-45e8-80b0-488de6f7716e,ACC48516,ACC97157,deposit,2026-12-19T12:50:53,16398.75,12,3,1,0
39f7cb8b-b29a-4e75-bdbc-ba4d0920d4df,ACC42600,ACC56176,transfer,2026-06-22T13:36:57,43566.65,13,12,1,0
001c8dae-1889-4c44-aae8-03f9cf088dfb,ACC85829,ACC68650,payment,2026-04-14T12:49:22,1427.24,10,2,1,0
e3310477-de37-44f6-bfe5-6318ce2eb5bf,ACC71700,ACC18109,deposit,2026-02-18T05:58:09,1582878.17,11,9,1,1
943fb4b5-b095-443e-81e7-00d8ab9f11e3,ACC81054,ACC95163,transfer,2026-08-02T17:51:05,2645.16,17,12,1,0
2a66fffa-b6fa-4afd-97a7-0e6d4cd7eeed,ACC98940,ACC60782,transfer,2026-03-08T02:13:17,15331.88,19,9,1,0
f9ce8aee-ed64-4fd3-a361-746393241bf0,ACC68051,ACC48798,payment,2026-03-13T16:52:00,16275.71,17,13,1,0
8723a667-e157-4c0f-8120-0a96d307d494,ACC55038,ACC82795,transfer,2026-04-17T05:30:37,24488.62,16,0,1,0
6736d6ad-19c0-4817-8875-dfbe594dce7e,ACC86693,ACC29575,deposit,2026-01-26T18:26:39,12768.98,18,10,1,0
cf72111f-43ed-45e6-9124-be54d775825e,ACC63494,ACC55037,transfer,2026-04-07T00:25:27,14273.77,6,3,1,0
